# WHO Child Growth Standards; source=https://www.who.int/tools/child-growth-standards/standards/weight-for-age
day,minus2sd,median,plus2sd
1378,11.992,15.574,20.736
1379,11.996,15.580,20.745
1380,12.000,15.586,20.755
1381,12.004,15.592,20.764
1382,12.008,15.598,20.773
1383,12.012,15.604,20.783
1384,12.016,15.610,20.792
1385,12.020,15.616,20.801
1386,12.024,15.622,20.810
1387,12.028,15.628,20.820
1388,12.032,15.634,20.829
1389,12.036,15.640,20.838
1390,12.040,15.646,20.848
1391,12.044,15.652,20.857
1392,12.048,15.658,20.866
1393,12.052,15.664,20.876
1394,12.056,15.670,20.885
1395,12.060,15.676,20.894
1396,12.064,15.682,20.903
1397,12.068,15.688,20.913
1398,12.072,15.694,20.922
1399,12.076,15.700,20.931
1400,12.080,15.706,20.941
1401,12.084,15.712,20.950
1402,12.088,15.718,20.959
1403,12.092,15.724,20.969
1404,12.096,15.730,20.978
1405,12.100,15.736,20.987
1406,12.104,15.742,20.997
1407,12.108,15.748,21.006
1408,12.112,15.753,21.015
1409,12.116,15.759,21.024
1410,12.120,15.765,21.034
1411,12.124,15.771,21.043
1412,12.128,15.777,21.052
1413,12.132,15.783,21.061
1414,12.136,15.789,21.071
1415,12.140,15.795,21.080
1416,12.144,15.801,21.090
1417,12.148,15.807,21.099
1418,12.152,15.813,21.108
1419,12.156,15.819,21.117
1420,12.160,15.825,21.127
1421,12.164,15.831,21.136
1422,12.168,15.837,21.145
1423,12.172,15.843,21.155
1424,12.176,15.849,21.164
1425,12.180,15.855,21.173
1426,12.184,15.861,21.183
1427,12.188,15.867,21.192
1428,12.192,15.873,21.201
1429,12.196,15.879,21.211
1430,12.200,15.885,21.220
1431,12.204,15.891,21.229
1432,12.208,15.897,21.238
1433,12.212,15.903,21.248
1434,12.216,15.909,21.257
1435,12.219,15.915,21.267
1436,12.224,15.921,21.276
1437,12.228,15.927,21.285
1438,12.231,15.933,21.294
1439,12.235,15.939,21.304
1440,12.240,15.944,21.313
1441,12.243,15.950,21.322
1442,12.247,15.956,21.332
1443,12.251,15.962,21.341
1444,12.255,15.968,21.350
1445,12.259,15.974,21.359
1446,12.263,15.980,21.369
1447,12.267,15.986,21.378
1448,12.271,15.992,21.388
1449,12.275,15.998,21.397
1450,12.279,16.004,21.406
1451,12.283,16.010,21.415
1452,12.287,16.016,21.425
1453,12.291,16.022,21.434
1454,12.295,16.028,21.443
1455,12.299,16.034,21.453
1456,12.303,16.040,21.462
1457,12.307,16.046,21.471
1458,12.311,16.052,21.481
1459,12.315,16.058,21.490
1460,12.319,16.064,21.499
1461,12.323,16.070,21.508
1462,12.327,16.076,21.518
1463,12.331,16.082,21.527
1464,12.335,16.088,21.537
1465,12.339,16.094,21.546
1466,12.343,16.099,21.555
1467,12.347,16.106,21.565
1468,12.351,16.112,21.574
1469,12.354,16.117,21.584
1470,12.359,16.123,21.592
1471,12.362,16.129,21.602
1472,12.366,16.135,21.611
1473,12.370,16.141,21.621
1474,12.374,16.147,21.630
1475,12.378,16.153,21.639
1476,12.382,16.159,21.649
1477,12.386,16.165,21.658
1478,12.390,16.171,21.667
1479,12.394,16.177,21.677
1480,12.398,16.183,21.686
1481,12.402,16.189,21.695
1482,12.406,16.195,21.705
1483,12.410,16.201,21.714
1484,12.414,16.207,21.723
1485,12.418,16.213,21.732
1486,12.422,16.219,21.742
1487,12.426,16.225,21.751
1488,12.430,16.231,21.761
1489,12.434,16.236,21.770
1490,12.438,16.242,21.779
1491,12.442,16.248,21.789
1492,12.446,16.254,21.798
1493,12.450,16.260,21.807
1494,12.454,16.266,21.817
1495,12.457,16.272,21.826
1496,12.462,16.278,21.835
1497,12.465,16.284,21.845
1498,12.469,16.290,21.854
1499,12.473,16.296,21.864
1500,12.477,16.302,21.872
1501,12.481,16.308,21.882
1502,12.485,16.314,21.892
1503,12.489,16.320,21.901
1504,12.493,16.326,21.910
1505,12.497,16.332,21.919
1506,12.501,16.338,21.929
1507,12.505,16.344,21.938
1508,12.509,16.350,21.947
1509,12.513,16.356,21.957
1510,12.517,16.362,21.966
1511,12.521,16.368,21.975
1512,12.525,16.374,21.985
1513,12.529,16.379,21.994
1514,12.533,16.385,22.003
1515,12.537,16.391,22.013
1516,12.541,16.397,22.022
1517,12.544,16.403,22.032
1518,12.549,16.409,22.041
1519,12.552,16.415,22.050
1520,12.556,16.421,22.060
1521,12.560,16.427,22.069
1522,12.564,16.433,22.078
1523,12.568,16.439,22.088
1524,12.572,16.445,22.097
1525,12.576,16.451,22.106
1526,12.580,16.457,22.116
1527,12.584,16.463,22.125
1528,12.588,16.469,22.134
1529,12.592,16.475,22.144
1530,12.596,16.481,22.154
1531,12.600,16.486,22.162
1532,12.604,16.492,22.172
1533,12.608,16.498,22.181
1534,12.612,16.504,22.191
1535,12.616,16.510,22.200
1536,12.619,16.516,22.210
1537,12.624,16.522,22.219
1538,12.627,16.528,22.228
1539,12.631,16.534,22.238
1540,12.635,16.540,22.247
1541,12.639,16.546,22.256
1542,12.643,16.552,22.266
1543,12.647,16.558,22.275
1544,12.651,16.564,22.284
1545,12.655,16.570,22.294
1546,12.659,16.576,22.303
1547,12.663,16.582,22.312
1548,12.667,16.588,22.322
1549,12.671,16.594,22.331
1550,12.675,16.600,22.340
1551,12.679,16.606,22.350
1552,12.682,16.611,22.359
1553,12.687,16.617,22.369
1554,12.690,16.623,22.378
1555,12.694,16.629,22.388
1556,12.698,16.635,22.397
1557,12.702,16.641,22.406
1558,12.706,16.647,22.416
1559,12.710,16.653,22.425
1560,12.714,16.659,22.434
1561,12.718,16.665,22.444
1562,12.722,16.671,22.453
1563,12.726,16.677,22.462
1564,12.730,16.683,22.472
1565,12.734,16.689,22.481
1566,12.738,16.695,22.491
1567,12.742,16.701,22.500
1568,12.746,16.706,22.509
1569,12.750,16.712,22.519
1570,12.754,16.718,22.528
1571,12.757,16.724,22.537
1572,12.761,16.730,22.547
1573,12.765,16.736,22.556
1574,12.769,16.742,22.565
1575,12.773,16.748,22.575
1576,12.777,16.754,22.584
1577,12.781,16.760,22.594
1578,12.785,16.766,22.603
1579,12.789,16.772,22.612
1580,12.793,16.778,22.622
1581,12.797,16.784,22.631
1582,12.801,16.790,22.640
1583,12.805,16.796,22.650
1584,12.809,16.802,22.659
1585,12.812,16.808,22.669
1586,12.816,16.814,22.678
1587,12.820,16.819,22.687
1588,12.824,16.825,22.697
1589,12.828,16.831,22.706
1590,12.832,16.837,22.715
1591,12.836,16.843,22.725
1592,12.840,16.849,22.734
1593,12.844,16.855,22.744
1594,12.848,16.861,22.753
1595,12.852,16.867,22.762
1596,12.856,16.873,22.772
1597,12.860,16.879,22.781
1598,12.864,16.885,22.790
1599,12.868,16.891,22.800
1600,12.872,16.897,22.809
1601,12.875,16.902,22.819
1602,12.879,16.908,22.828
1603,12.883,16.914,22.837
1604,12.887,16.920,22.847
1605,12.891,16.926,22.856
1606,12.895,16.932,22.866
1607,12.899,16.938,22.875
1608,12.903,16.944,22.884
1609,12.907,16.950,22.894
1610,12.911,16.956,22.903
1611,12.915,16.962,22.912
1612,12.918,16.968,22.922
1613,12.923,16.974,22.931
1614,12.926,16.980,22.941
1615,12.930,16.986,22.950
1616,12.934,16.992,22.959
1617,12.938,16.997,22.969
1618,12.942,17.003,22.978
1619,12.946,17.009,22.988
1620,12.950,17.015,22.997
1621,12.954,17.021,23.006
1622,12.958,17.027,23.015
1623,12.962,17.033,23.025
1624,12.966,17.039,23.034
1625,12.970,17.045,23.043
1626,12.973,17.051,23.053
1627,12.978,17.057,23.062
1628,12.981,17.063,23.072
1629,12.985,17.068,23.081
1630,12.989,17.074,23.090
1631,12.993,17.080,23.100
1632,12.997,17.086,23.109
1633,13.001,17.092,23.119
1634,13.005,17.098,23.128
1635,13.009,17.104,23.137
1636,13.013,17.110,23.147
1637,13.017,17.116,23.156
1638,13.020,17.122,23.166
1639,13.024,17.128,23.175
1640,13.028,17.134,23.184
1641,13.032,17.140,23.193
1642,13.036,17.146,23.203
1643,13.040,17.151,23.212
1644,13.044,17.157,23.222
1645,13.048,17.163,23.231
1646,13.052,17.169,23.240
1647,13.056,17.175,23.250
1648,13.060,17.181,23.259
1649,13.063,17.187,23.269
1650,13.067,17.193,23.278
1651,13.071,17.199,23.287
1652,13.075,17.205,23.296
1653,13.079,17.210,23.306
1654,13.083,17.216,23.316
1655,13.087,17.222,23.325
1656,13.091,17.228,23.334
1657,13.095,17.234,23.343
1658,13.098,17.240,23.353
1659,13.103,17.246,23.362
1660,13.106,17.252,23.372
1661,13.110,17.258,23.381
1662,13.114,17.264,23.390
1663,13.118,17.270,23.399
1664,13.122,17.275,23.409
1665,13.126,17.281,23.419
1666,13.130,17.287,23.428
1667,13.134,17.293,23.437
1668,13.138,17.299,23.446
1669,13.141,17.305,23.456
1670,13.145,17.311,23.465
1671,13.149,17.317,23.475
1672,13.153,17.323,23.484
1673,13.157,17.328,23.493
1674,13.161,17.334,23.502
1675,13.165,17.340,23.512
1676,13.169,17.346,23.521
1677,13.172,17.352,23.531
1678,13.177,17.358,23.540
1679,13.180,17.364,23.549
1680,13.184,17.370,23.559
1681,13.188,17.376,23.568
1682,13.192,17.382,23.577
1683,13.196,17.387,23.587
1684,13.200,17.393,23.596
1685,13.204,17.399,23.605
1686,13.207,17.405,23.615
1687,13.211,17.411,23.624
1688,13.215,17.417,23.634
1689,13.219,17.423,23.643
1690,13.223,17.428,23.652
1691,13.227,17.434,23.661
1692,13.231,17.440,23.671
1693,13.235,17.446,23.680
1694,13.238,17.452,23.690
1695,13.242,17.458,23.699
1696,13.246,17.464,23.708
1697,13.250,17.470,23.717
1698,13.254,17.476,23.727
1699,13.258,17.481,23.736
1700,13.262,17.487,23.746
1701,13.266,17.493,23.755
1702,13.269,17.499,23.764
1703,13.273,17.505,23.774
1704,13.277,17.511,23.783
1705,13.281,17.517,23.792
1706,13.285,17.522,23.802
1707,13.289,17.528,23.811
1708,13.293,17.534,23.820
1709,13.297,17.540,23.830
1710,13.300,17.546,23.839
1711,13.304,17.552,23.848
1712,13.308,17.558,23.858
1713,13.312,17.563,23.867
1714,13.316,17.569,23.876
1715,13.320,17.575,23.886
1716,13.324,17.581,23.895
1717,13.327,17.587,23.904
1718,13.331,17.593,23.913
1719,13.335,17.598,23.923
1720,13.339,17.604,23.932
1721,13.343,17.610,23.941
1722,13.347,17.616,23.951
1723,13.350,17.622,23.960
1724,13.354,17.628,23.969
1725,13.358,17.634,23.979
1726,13.362,17.639,23.988
1727,13.366,17.645,23.998
1728,13.370,17.651,24.006
1729,13.374,17.657,24.016
1730,13.377,17.663,24.025
1731,13.381,17.669,24.035
1732,13.385,17.674,24.044
1733,13.389,17.680,24.054
1734,13.393,17.686,24.062
1735,13.397,17.692,24.072
1736,13.400,17.698,24.081
1737,13.404,17.704,24.090
1738,13.408,17.710,24.100
1739,13.412,17.715,24.109
1740,13.416,17.721,24.119
1741,13.420,17.727,24.127
1742,13.423,17.733,24.137
1743,13.427,17.739,24.146
1744,13.431,17.744,24.156
1745,13.435,17.750,24.165
1746,13.439,17.756,24.174
1747,13.443,17.762,24.184
1748,13.447,17.768,24.193
1749,13.450,17.774,24.202
1750,13.454,17.779,24.211
1751,13.458,17.785,24.221
1752,13.462,17.791,24.230
1753,13.465,17.797,24.239
1754,13.469,17.803,24.249
1755,13.473,17.808,24.258
1756,13.477,17.814,24.267
1757,13.481,17.820,24.276
1758,13.485,17.826,24.286
1759,13.489,17.832,24.295
1760,13.492,17.837,24.304
1761,13.496,17.843,24.313
1762,13.500,17.849,24.323
1763,13.504,17.855,24.332
1764,13.507,17.861,24.342
1765,13.511,17.866,24.351
1766,13.515,17.872,24.360
1767,13.519,17.878,24.369
1768,13.523,17.884,24.378
1769,13.526,17.890,24.388
1770,13.530,17.895,24.397
1771,13.534,17.901,24.406
1772,13.538,17.907,24.415
1773,13.542,17.913,24.425
1774,13.546,17.919,24.434
1775,13.549,17.924,24.443
1776,13.553,17.930,24.453
1777,13.557,17.936,24.462
1778,13.561,17.942,24.471
1779,13.565,17.948,24.480
1780,13.569,17.953,24.489
1781,13.572,17.959,24.499
1782,13.576,17.965,24.508
1783,13.580,17.971,24.518
1784,13.584,17.976,24.527
1785,13.587,17.982,24.536
1786,13.591,17.988,24.545
1787,13.595,17.994,24.554
1788,13.599,18.000,24.564
1789,13.602,18.005,24.573
1790,13.606,18.011,24.582
1791,13.610,18.017,24.591
1792,13.614,18.022,24.600
1793,13.618,18.028,24.610
1794,13.621,18.034,24.619
1795,13.625,18.040,24.629
1796,13.629,18.046,24.638
1797,13.633,18.051,24.647
1798,13.636,18.057,24.656
1799,13.640,18.063,24.665
1800,13.644,18.069,24.675
1801,13.648,18.074,24.684
1802,13.652,18.080,24.693
1803,13.655,18.086,24.702
1804,13.659,18.092,24.711
1805,13.663,18.097,24.721
1806,13.667,18.103,24.730
1807,13.671,18.109,24.739
1808,13.674,18.115,24.748
1809,13.678,18.120,24.758
1810,13.682,18.126,24.767
1811,13.686,18.132,24.776
1812,13.689,18.138,24.785
1813,13.693,18.143,24.795
1814,13.697,18.149,24.804
1815,13.701,18.155,24.813
1816,13.704,18.161,24.822
1817,13.708,18.166,24.831
1818,13.712,18.172,24.841
1819,13.716,18.178,24.850
1820,13.719,18.184,24.859
1821,13.723,18.189,24.868
1822,13.727,18.195,24.877
1823,13.731,18.201,24.887
1824,13.734,18.206,24.896
1825,13.738,18.212,24.905
1826,13.742,18.218,24.914
1827,13.746,18.224,24.923
1828,13.749,18.229,24.932
1829,13.753,18.235,24.942
1830,13.757,18.241,24.951
1831,13.761,18.246,24.960
1832,13.764,18.252,24.969
1833,13.768,18.258,24.978
1834,13.772,18.264,24.988
1835,13.776,18.269,24.997
1836,13.779,18.275,25.006
1837,13.783,18.281,25.016
1838,13.787,18.286,25.025
1839,13.790,18.292,25.034
1840,13.794,18.298,25.043
1841,13.798,18.304,25.052
1842,13.802,18.309,25.062
1843,13.805,18.315,25.070
1844,13.809,18.321,25.080
1845,13.813,18.326,25.089
1846,13.817,18.332,25.098
1847,13.820,18.338,25.108
1848,13.824,18.344,25.116
1849,13.828,18.349,25.126
1850,13.831,18.355,25.135
1851,13.835,18.361,25.144
1852,13.839,18.366,25.153
1853,13.843,18.372,25.163
1854,13.846,18.378,25.172
1855,13.850,18.383,25.181
1856,13.854,18.389,25.190
