# WHO Child Growth Standards; source=https://www.who.int/tools/child-growth-standards/standards/length-height-for-age
day,minus2sd,median,plus2sd
1384,92.797,101.212,109.626
1385,92.815,101.232,109.648
1386,92.832,101.252,109.672
1387,92.850,101.272,109.693
1388,92.868,101.292,109.715
1389,92.885,101.312,109.739
1390,92.903,101.332,109.760
1391,92.919,101.352,109.784
1392,92.937,101.372,109.806
1393,92.954,101.392,109.829
1394,92.972,101.412,109.851
1395,92.988,101.432,109.875
1396,93.007,101.452,109.896
1397,93.023,101.471,109.920
1398,93.041,101.491,109.942
1399,93.057,101.511,109.965
1400,93.076,101.531,109.987
1401,93.092,101.551,110.010
1402,93.110,101.571,110.032
1403,93.126,101.591,110.055
1404,93.145,101.611,110.077
1405,93.161,101.631,110.100
1406,93.179,101.650,110.122
1407,93.197,101.670,110.144
1408,93.213,101.690,110.167
1409,93.232,101.710,110.189
1410,93.248,101.730,110.212
1411,93.266,101.750,110.234
1412,93.282,101.770,110.257
1413,93.300,101.789,110.279
1414,93.316,101.809,110.302
1415,93.334,101.829,110.323
1416,93.350,101.849,110.347
1417,93.369,101.868,110.368
1418,93.385,101.888,110.392
1419,93.403,101.908,110.413
1420,93.419,101.928,110.437
1421,93.437,101.948,110.458
1422,93.453,101.967,110.482
1423,93.471,101.987,110.503
1424,93.489,102.007,110.524
1425,93.505,102.026,110.548
1426,93.523,102.046,110.569
1427,93.539,102.066,110.592
1428,93.557,102.086,110.614
1429,93.573,102.105,110.637
1430,93.591,102.125,110.658
1431,93.607,102.145,110.682
1432,93.625,102.164,110.703
1433,93.641,102.184,110.726
1434,93.659,102.204,110.748
1435,93.675,102.223,110.771
1436,93.693,102.243,110.792
1437,93.711,102.262,110.814
1438,93.727,102.282,110.837
1439,93.745,102.302,110.858
1440,93.761,102.321,110.881
1441,93.779,102.341,110.903
1442,93.795,102.360,110.926
1443,93.813,102.380,110.947
1444,93.829,102.400,110.970
1445,93.847,102.419,110.992
1446,93.863,102.439,111.015
1447,93.880,102.458,111.036
1448,93.896,102.478,111.059
1449,93.914,102.497,111.080
1450,93.932,102.517,111.102
1451,93.948,102.536,111.125
1452,93.966,102.556,111.146
1453,93.982,102.575,111.169
1454,93.999,102.595,111.190
1455,94.015,102.614,111.213
1456,94.033,102.634,111.235
1457,94.049,102.653,111.258
1458,94.067,102.673,111.279
1459,94.083,102.692,111.302
1460,94.100,102.712,111.323
1461,94.116,102.731,111.346
1462,94.134,102.751,111.367
1463,94.152,102.770,111.388
1464,94.168,102.790,111.411
1465,94.185,102.809,111.433
1466,94.201,102.828,111.456
1467,94.219,102.848,111.477
1468,94.234,102.867,111.500
1469,94.252,102.886,111.521
1470,94.268,102.906,111.544
1471,94.286,102.925,111.565
1472,94.301,102.945,111.588
1473,94.319,102.964,111.609
1474,94.337,102.983,111.630
1475,94.353,103.003,111.653
1476,94.370,103.022,111.674
1477,94.386,103.041,111.697
1478,94.404,103.061,111.718
1479,94.419,103.080,111.741
1480,94.437,103.099,111.762
1481,94.453,103.119,111.785
1482,94.470,103.138,111.806
1483,94.486,103.157,111.829
1484,94.503,103.176,111.850
1485,94.521,103.196,111.870
1486,94.537,103.215,111.893
1487,94.554,103.234,111.914
1488,94.570,103.254,111.937
1489,94.588,103.273,111.958
1490,94.603,103.292,111.981
1491,94.621,103.311,112.002
1492,94.636,103.331,112.025
1493,94.654,103.350,112.046
1494,94.669,103.369,112.069
1495,94.687,103.388,112.089
1496,94.705,103.407,112.110
1497,94.720,103.427,112.133
1498,94.738,103.446,112.154
1499,94.753,103.465,112.177
1500,94.771,103.484,112.198
1501,94.786,103.503,112.220
1502,94.804,103.522,112.241
1503,94.819,103.542,112.264
1504,94.837,103.561,112.285
1505,94.854,103.580,112.306
1506,94.870,103.599,112.328
1507,94.887,103.618,112.349
1508,94.903,103.637,112.372
1509,94.920,103.656,112.393
1510,94.936,103.676,112.415
1511,94.953,103.695,112.436
1512,94.969,103.714,112.459
1513,94.986,103.733,112.480
1514,95.004,103.752,112.500
1515,95.019,103.771,112.523
1516,95.037,103.790,112.544
1517,95.052,103.809,112.567
1518,95.069,103.828,112.587
1519,95.085,103.847,112.610
1520,95.102,103.866,112.631
1521,95.117,103.885,112.653
1522,95.135,103.904,112.674
1523,95.152,103.924,112.695
1524,95.168,103.942,112.717
1525,95.185,103.962,112.738
1526,95.200,103.981,112.761
1527,95.218,104.000,112.781
1528,95.233,104.019,112.804
1529,95.251,104.038,112.825
1530,95.266,104.056,112.847
1531,95.283,104.076,112.868
1532,95.301,104.094,112.888
1533,95.316,104.114,112.911
1534,95.333,104.132,112.932
1535,95.349,104.151,112.954
1536,95.366,104.170,112.975
1537,95.381,104.189,112.997
1538,95.398,104.208,113.018
1539,95.416,104.227,113.038
1540,95.431,104.246,113.061
1541,95.448,104.265,113.082
1542,95.464,104.284,113.104
1543,95.481,104.303,113.125
1544,95.496,104.322,113.147
1545,95.513,104.341,113.168
1546,95.529,104.360,113.190
1547,95.546,104.378,113.211
1548,95.563,104.397,113.231
1549,95.578,104.416,113.254
1550,95.596,104.435,113.274
1551,95.611,104.454,113.297
1552,95.628,104.473,113.317
1553,95.643,104.492,113.340
1554,95.660,104.510,113.360
1555,95.678,104.529,113.381
1556,95.693,104.548,113.403
1557,95.710,104.567,113.424
1558,95.725,104.586,113.446
1559,95.742,104.604,113.467
1560,95.758,104.623,113.489
1561,95.775,104.642,113.509
1562,95.790,104.661,113.532
1563,95.807,104.680,113.552
1564,95.824,104.698,113.573
1565,95.839,104.717,113.595
1566,95.856,104.736,113.616
1567,95.872,104.755,113.638
1568,95.889,104.774,113.658
1569,95.904,104.792,113.681
1570,95.921,104.811,113.701
1571,95.938,104.830,113.721
1572,95.953,104.848,113.744
1573,95.970,104.867,113.764
1574,95.985,104.886,113.787
1575,96.002,104.905,113.807
1576,96.017,104.923,113.829
1577,96.035,104.942,113.849
1578,96.052,104.961,113.870
1579,96.067,104.979,113.892
1580,96.084,104.998,113.912
1581,96.099,105.017,113.935
1582,96.116,105.035,113.955
1583,96.131,105.054,113.977
1584,96.148,105.073,113.998
1585,96.165,105.091,114.018
1586,96.180,105.110,114.040
1587,96.197,105.129,114.060
1588,96.212,105.147,114.083
1589,96.229,105.166,114.103
1590,96.244,105.185,114.125
1591,96.261,105.203,114.145
1592,96.278,105.222,114.166
1593,96.293,105.240,114.188
1594,96.310,105.259,114.208
1595,96.325,105.278,114.230
1596,96.342,105.296,114.251
1597,96.357,105.315,114.273
1598,96.374,105.333,114.293
1599,96.391,105.352,114.313
1600,96.406,105.370,114.335
1601,96.423,105.389,114.356
1602,96.437,105.408,114.378
1603,96.454,105.426,114.398
1604,96.469,105.445,114.420
1605,96.486,105.463,114.440
1606,96.503,105.482,114.460
1607,96.518,105.500,114.483
1608,96.535,105.519,114.503
1609,96.550,105.537,114.525
1610,96.567,105.556,114.545
1611,96.582,105.574,114.567
1612,96.598,105.593,114.587
1613,96.615,105.611,114.607
1614,96.630,105.630,114.630
1615,96.647,105.648,114.650
1616,96.662,105.667,114.672
1617,96.679,105.685,114.692
1618,96.694,105.704,114.714
1619,96.710,105.722,114.734
1620,96.727,105.741,114.754
1621,96.742,105.759,114.776
1622,96.759,105.778,114.796
1623,96.774,105.796,114.818
1624,96.791,105.814,114.838
1625,96.807,105.833,114.858
1626,96.822,105.851,114.880
1627,96.839,105.870,114.900
1628,96.854,105.888,114.922
1629,96.870,105.906,114.942
1630,96.885,105.925,114.964
1631,96.902,105.943,114.984
1632,96.919,105.962,115.004
1633,96.934,105.980,115.026
1634,96.950,105.998,115.046
1635,96.965,106.017,115.068
1636,96.982,106.035,115.088
1637,96.996,106.053,115.110
1638,97.013,106.072,115.130
1639,97.030,106.090,115.150
1640,97.045,106.108,115.172
1641,97.061,106.127,115.192
1642,97.076,106.145,115.214
1643,97.093,106.163,115.234
1644,97.110,106.182,115.254
1645,97.124,106.200,115.276
1646,97.141,106.218,115.296
1647,97.155,106.237,115.318
1648,97.172,106.255,115.338
1649,97.187,106.273,115.360
1650,97.204,106.292,115.379
1651,97.220,106.310,115.399
1652,97.235,106.328,115.421
1653,97.252,106.346,115.441
1654,97.266,106.364,115.463
1655,97.283,106.383,115.483
1656,97.299,106.401,115.503
1657,97.314,106.419,115.524
1658,97.331,106.438,115.544
1659,97.345,106.456,115.566
1660,97.362,106.474,115.586
1661,97.376,106.492,115.608
1662,97.393,106.510,115.628
1663,97.410,106.528,115.647
1664,97.424,106.547,115.669
1665,97.441,106.565,115.689
1666,97.455,106.583,115.711
1667,97.472,106.601,115.731
1668,97.489,106.620,115.750
1669,97.503,106.638,115.772
1670,97.520,106.656,115.792
1671,97.534,106.674,115.814
1672,97.551,106.692,115.833
1673,97.565,106.710,115.855
1674,97.582,106.728,115.875
1675,97.598,106.746,115.895
1676,97.613,106.765,115.916
1677,97.629,106.783,115.936
1678,97.644,106.801,115.958
1679,97.660,106.819,115.978
1680,97.677,106.837,115.997
1681,97.691,106.855,116.019
1682,97.708,106.873,116.039
1683,97.722,106.891,116.061
1684,97.739,106.909,116.080
1685,97.755,106.928,116.100
1686,97.770,106.946,116.122
1687,97.786,106.964,116.141
1688,97.801,106.982,116.163
1689,97.817,107.000,116.183
1690,97.831,107.018,116.204
1691,97.848,107.036,116.224
1692,97.864,107.054,116.243
1693,97.879,107.072,116.265
1694,97.895,107.090,116.285
1695,97.909,107.108,116.306
1696,97.926,107.126,116.326
1697,97.942,107.144,116.346
1698,97.957,107.162,116.367
1699,97.973,107.180,116.387
1700,97.987,107.198,116.408
1701,98.004,107.216,116.428
1702,98.020,107.234,116.447
1703,98.035,107.252,116.469
1704,98.051,107.270,116.489
1705,98.065,107.288,116.510
1706,98.082,107.306,116.530
1707,98.096,107.324,116.551
1708,98.112,107.342,116.571
1709,98.129,107.360,116.590
1710,98.143,107.378,116.612
1711,98.159,107.395,116.631
1712,98.174,107.413,116.653
1713,98.190,107.431,116.672
1714,98.206,107.449,116.692
1715,98.221,107.467,116.714
1716,98.237,107.485,116.733
1717,98.251,107.503,116.754
1718,98.267,107.521,116.774
1719,98.284,107.539,116.793
1720,98.298,107.556,116.815
1721,98.314,107.574,116.834
1722,98.329,107.592,116.856
1723,98.345,107.610,116.875
1724,98.361,107.628,116.895
1725,98.375,107.646,116.916
1726,98.392,107.664,116.936
1727,98.406,107.681,116.957
1728,98.422,107.699,116.976
1729,98.436,107.717,116.998
1730,98.452,107.735,117.017
1731,98.469,107.753,117.037
1732,98.483,107.770,117.058
1733,98.499,107.788,117.077
1734,98.513,107.806,117.099
1735,98.529,107.824,117.118
1736,98.546,107.842,117.138
1737,98.560,107.859,117.159
1738,98.576,107.877,117.178
1739,98.590,107.895,117.200
1740,98.606,107.913,117.219
1741,98.622,107.930,117.238
1742,98.637,107.948,117.260
1743,98.653,107.966,117.279
1744,98.667,107.984,117.300
1745,98.683,108.001,117.320
1746,98.699,108.019,117.339
1747,98.713,108.037,117.360
1748,98.729,108.054,117.380
1749,98.743,108.072,117.401
1750,98.760,108.090,117.420
1751,98.776,108.108,117.439
1752,98.790,108.125,117.461
1753,98.806,108.143,117.480
1754,98.820,108.161,117.501
1755,98.836,108.178,117.521
1756,98.852,108.196,117.540
1757,98.866,108.214,117.561
1758,98.882,108.231,117.580
1759,98.896,108.249,117.602
1760,98.912,108.267,117.621
1761,98.926,108.284,117.642
1762,98.942,108.302,117.661
1763,98.959,108.320,117.680
1764,98.972,108.337,117.702
1765,98.989,108.355,117.721
1766,99.002,108.372,117.742
1767,99.019,108.390,117.761
1768,99.035,108.408,117.780
1769,99.048,108.425,117.802
1770,99.065,108.443,117.821
1771,99.078,108.460,117.842
1772,99.095,108.478,117.861
1773,99.111,108.495,117.880
1774,99.124,108.513,117.902
1775,99.141,108.531,117.921
1776,99.154,108.548,117.942
1777,99.170,108.566,117.961
1778,99.186,108.583,117.980
1779,99.200,108.601,118.001
1780,99.216,108.618,118.020
1781,99.230,108.636,118.041
1782,99.246,108.653,118.061
1783,99.262,108.671,118.080
1784,99.276,108.688,118.101
1785,99.292,108.706,118.120
1786,99.306,108.723,118.141
1787,99.322,108.741,118.160
1788,99.338,108.758,118.179
1789,99.351,108.776,118.200
1790,99.367,108.793,118.219
1791,99.381,108.811,118.240
1792,99.397,108.828,118.259
1793,99.413,108.846,118.278
1794,99.427,108.863,118.299
1795,99.443,108.881,118.318
1796,99.457,108.898,118.340
1797,99.473,108.916,118.358
1798,99.488,108.933,118.377
1799,99.502,108.950,118.399
1800,99.518,108.968,118.417
1801,99.532,108.985,118.439
1802,99.548,109.003,118.457
1803,99.564,109.020,118.476
1804,99.577,109.037,118.497
1805,99.593,109.055,118.516
1806,99.607,109.072,118.537
1807,99.623,109.090,118.556
1808,99.639,109.107,118.575
1809,99.652,109.124,118.596
1810,99.668,109.142,118.615
1811,99.682,109.159,118.636
1812,99.698,109.176,118.655
1813,99.714,109.194,118.674
1814,99.727,109.211,118.695
1815,99.743,109.228,118.714
1816,99.757,109.246,118.735
1817,99.773,109.263,118.754
1818,99.788,109.280,118.773
1819,99.802,109.298,118.794
1820,99.818,109.315,118.812
1821,99.831,109.332,118.833
1822,99.847,109.350,118.852
1823,99.863,109.367,118.871
1824,99.877,109.384,118.892
1825,99.892,109.402,118.911
1826,99.908,109.419,118.930
1827,99.922,109.436,118.951
1828,99.938,109.454,118.969
1829,99.951,109.471,118.990
1830,99.967,109.488,119.009
1831,99.983,109.505,119.028
1832,99.996,109.522,119.049
1833,100.012,109.540,119.068
1834,100.026,109.557,119.088
1835,100.041,109.574,119.107
1836,100.057,109.592,119.126
1837,100.071,109.609,119.147
1838,100.086,109.626,119.166
1839,100.100,109.643,119.187
1840,100.116,109.660,119.205
1841,100.131,109.678,119.224
1842,100.145,109.695,119.245
1843,100.160,109.712,119.264
1844,100.174,109.729,119.284
1845,100.190,109.746,119.303
1846,100.205,109.764,119.322
1847,100.219,109.781,119.343
1848,100.235,109.798,119.361
1849,100.248,109.815,119.382
1850,100.264,109.832,119.401
1851,100.279,109.849,119.419
1852,100.293,109.867,119.440
1853,100.308,109.884,119.459
1854,100.322,109.901,119.480
1855,100.338,109.918,119.498
1856,100.353,109.935,119.517
