# WHO Child Growth Standards; source=https://www.who.int/tools/child-growth-standards/standards/weight-for-age
day,minus2sd,median,plus2sd
122,5.565,7.007,8.752
123,5.581,7.025,8.773
124,5.597,7.043,8.794
125,5.613,7.062,8.815
126,5.628,7.079,8.836
127,5.643,7.097,8.857
128,5.658,7.115,8.878
129,5.674,7.132,8.898
130,5.689,7.150,8.919
131,5.704,7.167,8.939
132,5.718,7.185,8.959
133,5.733,7.202,8.979
134,5.748,7.219,8.999
135,5.762,7.236,9.019
136,5.777,7.252,9.038
137,5.791,7.269,9.058
138,5.805,7.286,9.077
139,5.819,7.302,9.097
140,5.833,7.319,9.116
141,5.847,7.335,9.135
142,5.861,7.351,9.154
143,5.875,7.367,9.173
144,5.888,7.383,9.192
145,5.902,7.399,9.211
146,5.915,7.415,9.229
147,5.929,7.431,9.248
148,5.942,7.446,9.266
149,5.955,7.462,9.285
150,5.968,7.477,9.303
151,5.981,7.492,9.321
152,5.994,7.508,9.339
153,6.007,7.523,9.357
154,6.020,7.538,9.375
155,6.033,7.553,9.392
156,6.045,7.568,9.410
157,6.058,7.582,9.427
158,6.070,7.597,9.445
159,6.082,7.612,9.462
160,6.095,7.626,9.480
161,6.107,7.641,9.497
162,6.119,7.655,9.514
163,6.131,7.669,9.531
164,6.143,7.683,9.548
165,6.155,7.698,9.565
166,6.167,7.712,9.581
167,6.178,7.726,9.598
168,6.190,7.739,9.615
169,6.202,7.753,9.631
170,6.213,7.767,9.648
171,6.225,7.780,9.664
172,6.236,7.794,9.680
173,6.247,7.808,9.696
174,6.259,7.821,9.713
175,6.270,7.834,9.729
176,6.281,7.848,9.745
177,6.292,7.861,9.761
178,6.303,7.874,9.776
179,6.314,7.887,9.792
180,6.325,7.900,9.808
181,6.336,7.913,9.823
182,6.346,7.926,9.839
183,6.357,7.939,9.855
184,6.368,7.952,9.870
185,6.378,7.964,9.885
186,6.389,7.977,9.901
187,6.399,7.990,9.916
188,6.410,8.002,9.931
189,6.420,8.014,9.946
190,6.430,8.027,9.961
191,6.441,8.039,9.976
192,6.451,8.052,9.991
193,6.461,8.064,10.006
194,6.471,8.076,10.021
195,6.481,8.088,10.035
196,6.491,8.100,10.050
197,6.501,8.112,10.065
198,6.511,8.124,10.079
199,6.520,8.136,10.094
200,6.530,8.148,10.108
201,6.540,8.159,10.123
202,6.550,8.171,10.137
203,6.559,8.183,10.151
204,6.569,8.194,10.165
205,6.578,8.206,10.179
206,6.588,8.217,10.193
207,6.597,8.229,10.207
208,6.607,8.240,10.221
209,6.616,8.251,10.235
210,6.625,8.263,10.249
211,6.634,8.274,10.263
212,6.644,8.285,10.276
213,6.653,8.296,10.290
214,6.662,8.307,10.304
215,6.671,8.318,10.317
216,6.680,8.329,10.331
217,6.689,8.340,10.345
218,6.698,8.351,10.358
219,6.707,8.362,10.371
220,6.716,8.373,10.384
221,6.724,8.384,10.398
222,6.733,8.394,10.411
223,6.742,8.405,10.424
224,6.751,8.416,10.437
225,6.759,8.426,10.450
226,6.768,8.437,10.464
227,6.776,8.447,10.476
228,6.785,8.458,10.489
229,6.793,8.468,10.502
230,6.802,8.479,10.515
231,6.810,8.489,10.528
232,6.819,8.499,10.541
233,6.827,8.510,10.553
234,6.836,8.520,10.566
235,6.844,8.530,10.579
236,6.852,8.540,10.591
237,6.860,8.550,10.604
238,6.869,8.560,10.616
239,6.877,8.570,10.629
240,6.885,8.580,10.641
241,6.893,8.590,10.654
242,6.901,8.600,10.666
243,6.909,8.610,10.678
244,6.917,8.620,10.690
245,6.925,8.630,10.703
246,6.933,8.640,10.715
247,6.941,8.649,10.727
248,6.949,8.659,10.739
249,6.957,8.669,10.751
250,6.965,8.678,10.763
251,6.973,8.688,10.775
252,6.980,8.698,10.787
253,6.988,8.707,10.799
254,6.996,8.717,10.811
255,7.003,8.726,10.823
256,7.011,8.736,10.835
257,7.019,8.745,10.847
258,7.026,8.755,10.858
259,7.034,8.764,10.870
260,7.042,8.774,10.882
261,7.049,8.783,10.893
262,7.057,8.792,10.905
263,7.064,8.802,10.917
264,7.072,8.811,10.928
265,7.079,8.820,10.940
266,7.087,8.829,10.951
267,7.094,8.838,10.963
268,7.101,8.848,10.974
269,7.109,8.857,10.986
270,7.116,8.866,10.997
271,7.123,8.875,11.008
272,7.131,8.884,11.020
273,7.138,8.893,11.031
274,7.145,8.902,11.042
275,7.153,8.911,11.054
276,7.160,8.920,11.065
277,7.167,8.929,11.076
278,7.174,8.938,11.087
279,7.181,8.947,11.098
280,7.188,8.956,11.110
281,7.196,8.964,11.121
282,7.203,8.973,11.132
283,7.210,8.982,11.143
284,7.217,8.991,11.154
285,7.224,9.000,11.165
286,7.231,9.008,11.176
287,7.238,9.017,11.187
288,7.245,9.026,11.198
289,7.252,9.034,11.209
290,7.259,9.043,11.220
291,7.266,9.052,11.230
292,7.272,9.060,11.241
293,7.279,9.069,11.252
294,7.286,9.077,11.263
295,7.293,9.086,11.274
296,7.300,9.094,11.284
297,7.307,9.103,11.295
298,7.314,9.111,11.306
299,7.321,9.120,11.316
300,7.327,9.128,11.327
301,7.334,9.137,11.338
302,7.341,9.145,11.348
303,7.347,9.153,11.359
304,7.354,9.162,11.369
305,7.361,9.170,11.380
306,7.368,9.178,11.390
307,7.374,9.187,11.401
308,7.381,9.195,11.411
309,7.387,9.203,11.422
310,7.394,9.212,11.432
311,7.401,9.220,11.443
312,7.407,9.228,11.453
313,7.414,9.236,11.464
314,7.420,9.245,11.474
315,7.427,9.253,11.484
316,7.434,9.261,11.495
317,7.440,9.269,11.505
318,7.447,9.277,11.515
319,7.453,9.285,11.525
320,7.460,9.294,11.536
321,7.466,9.302,11.546
322,7.473,9.310,11.556
323,7.479,9.318,11.566
324,7.485,9.326,11.577
325,7.492,9.334,11.587
326,7.498,9.342,11.597
327,7.505,9.350,11.607
328,7.511,9.358,11.617
329,7.517,9.366,11.628
330,7.524,9.374,11.638
331,7.530,9.382,11.648
332,7.537,9.390,11.658
333,7.543,9.398,11.668
334,7.549,9.406,11.678
335,7.556,9.414,11.688
336,7.562,9.422,11.698
337,7.568,9.429,11.708
338,7.574,9.437,11.718
339,7.581,9.445,11.728
340,7.587,9.453,11.738
341,7.593,9.461,11.748
342,7.600,9.469,11.758
343,7.606,9.476,11.768
344,7.612,9.484,11.778
345,7.618,9.492,11.788
346,7.624,9.500,11.798
347,7.631,9.508,11.807
348,7.637,9.516,11.817
349,7.643,9.523,11.827
350,7.649,9.531,11.837
351,7.655,9.539,11.847
352,7.661,9.546,11.857
353,7.668,9.554,11.867
354,7.674,9.562,11.876
355,7.680,9.570,11.886
356,7.686,9.577,11.896
357,7.692,9.585,11.906
358,7.698,9.593,11.915
359,7.704,9.600,11.925
360,7.710,9.608,11.935
361,7.716,9.616,11.944
362,7.722,9.623,11.954
363,7.729,9.631,11.964
364,7.735,9.638,11.974
365,7.741,9.646,11.983
366,7.747,9.654,11.993
367,7.753,9.661,12.003
368,7.759,9.669,12.012
369,7.765,9.676,12.022
370,7.771,9.684,12.032
371,7.777,9.691,12.041
372,7.783,9.699,12.051
373,7.789,9.706,12.060
374,7.795,9.714,12.070
375,7.800,9.721,12.080
376,7.807,9.729,12.089
377,7.812,9.736,12.099
378,7.818,9.744,12.108
379,7.824,9.751,12.118
380,7.830,9.759,12.127
381,7.836,9.766,12.137
382,7.842,9.774,12.147
383,7.848,9.781,12.156
384,7.854,9.789,12.165
385,7.860,9.796,12.175
386,7.866,9.804,12.184
387,7.871,9.811,12.194
388,7.877,9.818,12.204
389,7.883,9.826,12.213
390,7.889,9.833,12.222
391,7.895,9.840,12.232
392,7.901,9.848,12.241
393,7.906,9.855,12.251
394,7.912,9.862,12.260
395,7.918,9.870,12.269
396,7.924,9.877,12.279
397,7.930,9.884,12.288
398,7.935,9.892,12.298
399,7.941,9.899,12.307
400,7.947,9.906,12.316
401,7.953,9.914,12.326
402,7.959,9.921,12.335
403,7.964,9.928,12.344
404,7.970,9.936,12.354
405,7.976,9.943,12.363
406,7.982,9.950,12.372
407,7.987,9.958,12.382
408,7.993,9.965,12.391
409,7.999,9.972,12.401
410,8.005,9.979,12.410
411,8.010,9.986,12.419
412,8.016,9.994,12.428
413,8.022,10.001,12.438
414,8.027,10.008,12.447
415,8.033,10.015,12.456
416,8.039,10.023,12.465
417,8.044,10.030,12.475
418,8.050,10.037,12.484
419,8.056,10.044,12.493
420,8.061,10.051,12.503
421,8.067,10.059,12.512
422,8.073,10.066,12.521
423,8.078,10.073,12.530
424,8.084,10.080,12.539
425,8.090,10.087,12.548
426,8.095,10.094,12.558
427,8.101,10.102,12.567
428,8.107,10.109,12.576
429,8.112,10.116,12.585
430,8.118,10.123,12.595
431,8.123,10.130,12.604
432,8.129,10.137,12.613
433,8.134,10.144,12.622
434,8.140,10.152,12.631
435,8.146,10.159,12.641
436,8.151,10.166,12.650
437,8.157,10.173,12.659
438,8.162,10.180,12.668
439,8.168,10.187,12.677
440,8.174,10.194,12.686
441,8.179,10.201,12.695
442,8.185,10.208,12.704
443,8.190,10.215,12.714
444,8.196,10.222,12.723
445,8.201,10.229,12.732
446,8.207,10.236,12.741
447,8.212,10.244,12.750
448,8.218,10.251,12.759
449,8.223,10.258,12.768
450,8.229,10.265,12.777
451,8.235,10.272,12.786
452,8.240,10.279,12.796
453,8.246,10.286,12.805
454,8.251,10.293,12.814
455,8.256,10.300,12.823
456,8.262,10.307,12.832
457,8.267,10.314,12.841
458,8.273,10.321,12.850
459,8.278,10.328,12.859
460,8.284,10.335,12.868
461,8.289,10.342,12.877
462,8.295,10.349,12.886
463,8.300,10.356,12.895
464,8.306,10.363,12.905
465,8.311,10.370,12.914
466,8.317,10.377,12.923
467,8.322,10.384,12.932
468,8.328,10.391,12.941
469,8.333,10.398,12.950
470,8.339,10.405,12.959
471,8.344,10.412,12.968
472,8.349,10.419,12.977
473,8.355,10.426,12.986
474,8.360,10.433,12.995
475,8.366,10.440,13.004
476,8.371,10.446,13.013
477,8.377,10.454,13.022
478,8.382,10.460,13.031
479,8.387,10.467,13.040
480,8.393,10.474,13.049
481,8.398,10.481,13.058
482,8.404,10.488,13.067
483,8.409,10.495,13.076
484,8.414,10.502,13.085
485,8.420,10.509,13.094
486,8.425,10.516,13.103
487,8.431,10.523,13.112
488,8.436,10.530,13.121
489,8.441,10.537,13.130
490,8.447,10.544,13.139
491,8.452,10.550,13.148
492,8.458,10.557,13.157
493,8.463,10.564,13.166
494,8.468,10.571,13.175
495,8.474,10.578,13.184
496,8.479,10.585,13.193
497,8.484,10.592,13.202
498,8.490,10.599,13.211
499,8.495,10.606,13.220
500,8.500,10.612,13.229
501,8.506,10.619,13.238
502,8.511,10.626,13.247
503,8.517,10.633,13.256
504,8.522,10.640,13.265
505,8.527,10.647,13.274
506,8.533,10.654,13.283
507,8.538,10.660,13.291
508,8.543,10.667,13.301
509,8.548,10.674,13.309
510,8.554,10.681,13.318
511,8.559,10.688,13.327
512,8.564,10.695,13.336
513,8.570,10.702,13.345
514,8.575,10.708,13.354
515,8.580,10.715,13.363
516,8.586,10.722,13.372
517,8.591,10.729,13.381
518,8.596,10.736,13.390
519,8.601,10.743,13.399
520,8.607,10.749,13.408
521,8.612,10.756,13.417
522,8.617,10.763,13.425
523,8.623,10.770,13.434
524,8.628,10.777,13.443
525,8.633,10.784,13.452
526,8.638,10.790,13.461
527,8.644,10.797,13.470
528,8.649,10.804,13.479
529,8.654,10.811,13.488
530,8.659,10.817,13.497
531,8.665,10.824,13.506
532,8.670,10.831,13.515
533,8.675,10.838,13.523
534,8.680,10.845,13.532
535,8.686,10.851,13.541
536,8.691,10.858,13.550
537,8.696,10.865,13.559
538,8.701,10.872,13.568
539,8.707,10.878,13.577
540,8.712,10.885,13.586
541,8.717,10.892,13.595
542,8.722,10.899,13.603
543,8.727,10.906,13.612
544,8.733,10.912,13.621
545,8.738,10.919,13.630
546,8.743,10.926,13.639
547,8.748,10.933,13.648
548,8.753,10.939,13.657
549,8.759,10.946,13.666
550,8.764,10.953,13.674
551,8.769,10.960,13.684
552,8.774,10.966,13.692
553,8.779,10.973,13.701
554,8.785,10.980,13.710
555,8.790,10.986,13.719
556,8.795,10.993,13.728
557,8.800,11.000,13.737
558,8.805,11.007,13.746
559,8.811,11.013,13.754
560,8.816,11.020,13.763
561,8.821,11.027,13.772
562,8.826,11.034,13.781
563,8.831,11.040,13.790
564,8.836,11.047,13.799
565,8.841,11.054,13.807
566,8.847,11.060,13.816
567,8.852,11.067,13.825
568,8.857,11.074,13.834
569,8.862,11.081,13.843
570,8.867,11.087,13.852
571,8.872,11.094,13.861
572,8.878,11.101,13.869
573,8.883,11.107,13.878
574,8.888,11.114,13.887
575,8.893,11.121,13.896
576,8.898,11.128,13.905
577,8.903,11.134,13.914
578,8.908,11.141,13.923
579,8.913,11.148,13.932
580,8.919,11.154,13.940
581,8.924,11.161,13.949
582,8.929,11.168,13.958
583,8.934,11.174,13.967
584,8.939,11.181,13.976
585,8.944,11.188,13.985
586,8.949,11.194,13.993
587,8.954,11.201,14.002
588,8.960,11.208,14.011
589,8.965,11.214,14.020
590,8.970,11.221,14.029
591,8.975,11.228,14.038
592,8.980,11.234,14.047
593,8.985,11.241,14.055
594,8.990,11.248,14.064
595,8.995,11.254,14.073
596,9.000,11.261,14.082
597,9.005,11.268,14.091
598,9.010,11.274,14.100
599,9.016,11.281,14.109
600,9.021,11.288,14.117
601,9.026,11.294,14.126
602,9.031,11.301,14.135
603,9.036,11.308,14.144
604,9.041,11.314,14.153
605,9.046,11.321,14.162
606,9.051,11.328,14.171
607,9.056,11.334,14.179
608,9.061,11.341,14.188
609,9.066,11.348,14.197
610,9.072,11.354,14.206
611,9.077,11.361,14.215
612,9.082,11.368,14.224
613,9.087,11.374,14.233
614,9.092,11.381,14.242
615,9.097,11.388,14.250
616,9.102,11.394,14.259
617,9.107,11.401,14.268
618,9.112,11.408,14.277
619,9.117,11.414,14.286
620,9.122,11.421,14.295
621,9.127,11.428,14.303
622,9.132,11.434,14.312
623,9.137,11.441,14.321
624,9.142,11.448,14.330
625,9.147,11.454,14.339
626,9.153,11.461,14.348
627,9.158,11.468,14.357
628,9.163,11.474,14.366
629,9.168,11.481,14.374
630,9.173,11.488,14.383
631,9.178,11.494,14.392
632,9.183,11.501,14.401
633,9.188,11.508,14.410
634,9.193,11.514,14.419
635,9.198,11.521,14.428
636,9.203,11.527,14.436
637,9.208,11.534,14.446
638,9.213,11.541,14.454
639,9.218,11.547,14.463
640,9.223,11.554,14.472
641,9.228,11.561,14.481
642,9.233,11.567,14.490
643,9.238,11.574,14.499
644,9.243,11.581,14.508
645,9.248,11.587,14.516
646,9.253,11.594,14.525
647,9.258,11.600,14.534
648,9.263,11.607,14.543
649,9.268,11.614,14.552
650,9.273,11.620,14.561
651,9.278,11.627,14.570
652,9.283,11.634,14.578
653,9.288,11.640,14.588
654,9.293,11.647,14.596
655,9.298,11.654,14.605
656,9.303,11.660,14.614
657,9.308,11.667,14.623
658,9.313,11.673,14.632
659,9.318,11.680,14.641
660,9.323,11.687,14.650
661,9.328,11.693,14.659
662,9.333,11.700,14.668
663,9.338,11.706,14.676
664,9.343,11.713,14.685
665,9.348,11.720,14.694
666,9.353,11.726,14.703
667,9.358,11.733,14.712
668,9.363,11.740,14.721
669,9.368,11.746,14.730
670,9.373,11.753,14.739
671,9.378,11.760,14.748
672,9.383,11.766,14.756
673,9.388,11.773,14.765
674,9.393,11.779,14.774
675,9.398,11.786,14.783
676,9.403,11.792,14.792
677,9.408,11.799,14.801
678,9.413,11.806,14.810
679,9.418,11.812,14.819
680,9.423,11.819,14.828
681,9.428,11.826,14.837
682,9.433,11.832,14.845
683,9.438,11.839,14.854
684,9.443,11.845,14.863
685,9.448,11.852,14.872
686,9.453,11.859,14.881
687,9.458,11.865,14.890
688,9.463,11.872,14.899
689,9.468,11.878,14.907
690,9.473,11.885,14.916
691,9.478,11.892,14.925
692,9.483,11.898,14.934
693,9.488,11.905,14.943
694,9.493,11.911,14.952
695,9.498,11.918,14.961
696,9.503,11.925,14.970
697,9.507,11.931,14.979
698,9.513,11.938,14.987
699,9.517,11.944,14.996
700,9.522,11.951,15.005
701,9.527,11.958,15.014
702,9.532,11.964,15.023
703,9.537,11.971,15.032
704,9.542,11.977,15.041
705,9.547,11.984,15.050
706,9.552,11.990,15.059
707,9.557,11.997,15.068
708,9.562,12.004,15.077
709,9.567,12.010,15.086
710,9.572,12.017,15.094
711,9.577,12.023,15.103
712,9.582,12.030,15.112
713,9.587,12.037,15.121
714,9.591,12.043,15.130
715,9.596,12.050,15.139
716,9.601,12.056,15.148
717,9.606,12.063,15.157
718,9.611,12.069,15.166
719,9.616,12.076,15.174
720,9.621,12.083,15.183
721,9.626,12.089,15.192
722,9.631,12.096,15.201
723,9.636,12.102,15.210
724,9.641,12.109,15.219
725,9.645,12.115,15.228
726,9.650,12.122,15.237
727,9.655,12.128,15.246
728,9.660,12.135,15.254
729,9.665,12.142,15.263
730,9.670,12.148,15.272
731,9.675,12.155,15.281
732,9.680,12.161,15.290
733,9.685,12.168,15.299
734,9.690,12.174,15.308
735,9.694,12.181,15.317
736,9.699,12.188,15.326
737,9.704,12.194,15.335
738,9.709,12.201,15.343
739,9.714,12.207,15.352
740,9.719,12.214,15.361
741,9.724,12.220,15.370
742,9.729,12.227,15.379
743,9.734,12.233,15.388
744,9.738,12.240,15.397
745,9.743,12.246,15.406
746,9.748,12.253,15.415
747,9.753,12.259,15.423
748,9.758,12.266,15.432
749,9.763,12.272,15.441
750,9.767,12.279,15.450
751,9.772,12.286,15.459
752,9.777,12.292,15.468
753,9.782,12.299,15.477
754,9.787,12.305,15.485
755,9.792,12.312,15.494
756,9.797,12.318,15.503
757,9.801,12.325,15.512
758,9.806,12.331,15.521
759,9.811,12.338,15.530
760,9.816,12.344,15.539
761,9.821,12.351,15.548
762,9.826,12.357,15.556
763,9.830,12.364,15.565
764,9.835,12.370,15.574
765,9.840,12.377,15.583
766,9.845,12.383,15.592
767,9.850,12.390,15.601
768,9.855,12.396,15.609
769,9.859,12.402,15.618
770,9.864,12.409,15.627
771,9.869,12.415,15.636
772,9.874,12.422,15.645
773,9.879,12.428,15.654
774,9.883,12.435,15.662
775,9.888,12.441,15.671
776,9.893,12.448,15.680
777,9.898,12.454,15.689
778,9.902,12.461,15.698
779,9.907,12.467,15.707
780,9.912,12.474,15.715
781,9.917,12.480,15.724
782,9.922,12.486,15.733
783,9.926,12.493,15.742
784,9.931,12.499,15.751
785,9.936,12.506,15.759
786,9.941,12.512,15.768
787,9.945,12.519,15.777
788,9.950,12.525,15.786
789,9.955,12.531,15.795
790,9.960,12.538,15.803
791,9.964,12.544,15.812
792,9.969,12.551,15.821
793,9.974,12.557,15.829
794,9.979,12.563,15.838
795,9.983,12.570,15.847
796,9.988,12.576,15.856
797,9.993,12.583,15.864
798,9.998,12.589,15.873
799,10.002,12.595,15.882
800,10.007,12.602,15.891
801,10.012,12.608,15.900
802,10.016,12.614,15.908
803,10.021,12.621,15.917
804,10.026,12.627,15.926
805,10.031,12.634,15.934
806,10.035,12.640,15.943
807,10.040,12.646,15.952
808,10.045,12.653,15.961
809,10.049,12.659,15.969
810,10.054,12.665,15.978
811,10.059,12.672,15.987
812,10.063,12.678,15.996
813,10.068,12.684,16.004
814,10.073,12.691,16.013
815,10.077,12.697,16.022
816,10.082,12.703,16.030
817,10.087,12.710,16.039
818,10.091,12.716,16.048
819,10.096,12.722,16.057
820,10.101,12.729,16.065
821,10.106,12.735,16.074
822,10.110,12.741,16.082
823,10.115,12.748,16.091
824,10.119,12.754,16.100
825,10.124,12.760,16.108
826,10.129,12.766,16.117
827,10.133,12.773,16.126
828,10.138,12.779,16.134
829,10.143,12.785,16.143
830,10.147,12.792,16.151
831,10.152,12.798,16.160
832,10.156,12.804,16.169
833,10.161,12.810,16.177
834,10.166,12.817,16.186
835,10.170,12.823,16.195
836,10.175,12.829,16.203
837,10.180,12.836,16.212
838,10.184,12.842,16.220
839,10.189,12.848,16.229
840,10.193,12.854,16.238
841,10.198,12.860,16.246
842,10.202,12.867,16.255
843,10.207,12.873,16.264
844,10.212,12.879,16.272
845,10.216,12.885,16.280
846,10.221,12.892,16.289
847,10.226,12.898,16.298
848,10.230,12.904,16.306
849,10.235,12.910,16.315
850,10.239,12.916,16.323
851,10.244,12.923,16.332
852,10.248,12.929,16.340
853,10.253,12.935,16.349
854,10.257,12.941,16.357
855,10.262,12.947,16.366
856,10.266,12.954,16.375
857,10.271,12.960,16.383
858,10.275,12.966,16.392
859,10.280,12.972,16.400
860,10.285,12.978,16.409
861,10.289,12.984,16.417
862,10.294,12.990,16.426
863,10.298,12.997,16.434
864,10.303,13.003,16.442
865,10.307,13.009,16.451
866,10.312,13.015,16.459
867,10.316,13.021,16.468
868,10.321,13.027,16.476
869,10.325,13.033,16.485
870,10.330,13.040,16.493
871,10.334,13.046,16.502
872,10.339,13.052,16.510
873,10.343,13.058,16.519
874,10.348,13.064,16.527
875,10.352,13.070,16.536
876,10.356,13.076,16.544
877,10.361,13.082,16.553
878,10.366,13.088,16.561
879,10.370,13.094,16.569
880,10.375,13.101,16.578
881,10.379,13.107,16.586
882,10.383,13.113,16.594
883,10.388,13.119,16.603
884,10.392,13.125,16.611
885,10.397,13.131,16.620
886,10.401,13.137,16.628
887,10.406,13.143,16.637
888,10.410,13.149,16.645
889,10.414,13.155,16.653
890,10.419,13.161,16.662
891,10.423,13.167,16.670
892,10.428,13.173,16.678
893,10.432,13.179,16.687
894,10.437,13.185,16.695
895,10.441,13.191,16.703
896,10.445,13.197,16.712
897,10.450,13.203,16.720
898,10.454,13.210,16.728
899,10.459,13.216,16.737
900,10.463,13.222,16.745
901,10.467,13.228,16.754
902,10.472,13.234,16.762
903,10.476,13.240,16.770
904,10.481,13.246,16.778
905,10.485,13.252,16.787
906,10.490,13.258,16.795
907,10.494,13.263,16.803
908,10.498,13.269,16.811
909,10.503,13.275,16.820
910,10.507,13.281,16.828
911,10.511,13.287,16.836
912,10.516,13.293,16.845
913,10.520,13.299,16.853
914,10.524,13.305,16.861
915,10.529,13.311,16.870
916,10.533,13.317,16.878
917,10.538,13.323,16.886
918,10.542,13.329,16.894
919,10.546,13.335,16.903
920,10.550,13.341,16.911
921,10.555,13.347,16.919
922,10.559,13.353,16.927
923,10.563,13.359,16.936
924,10.568,13.365,16.944
925,10.572,13.370,16.952
926,10.577,13.376,16.960
927,10.581,13.382,16.968
928,10.585,13.388,16.977
929,10.589,13.394,16.985
930,10.594,13.400,16.993
931,10.598,13.406,17.001
932,10.602,13.412,17.010
933,10.607,13.418,17.018
934,10.611,13.424,17.026
935,10.615,13.430,17.034
936,10.619,13.435,17.042
937,10.624,13.441,17.050
938,10.628,13.447,17.059
939,10.632,13.453,17.067
940,10.637,13.459,17.075
941,10.641,13.465,17.083
942,10.645,13.471,17.091
943,10.649,13.476,17.099
944,10.654,13.482,17.108
945,10.658,13.488,17.116
946,10.662,13.494,17.124
947,10.667,13.500,17.132
948,10.671,13.506,17.140
949,10.675,13.512,17.148
950,10.679,13.518,17.157
951,10.684,13.523,17.165
952,10.688,13.529,17.173
953,10.692,13.535,17.181
954,10.696,13.541,17.189
955,10.701,13.547,17.197
956,10.705,13.552,17.205
957,10.709,13.558,17.213
958,10.713,13.564,17.221
959,10.718,13.570,17.230
960,10.722,13.576,17.238
961,10.726,13.582,17.246
962,10.730,13.587,17.254
963,10.734,13.593,17.262
964,10.739,13.599,17.270
965,10.743,13.605,17.278
966,10.747,13.610,17.286
967,10.751,13.616,17.294
968,10.756,13.622,17.302
969,10.760,13.628,17.311
970,10.764,13.634,17.319
971,10.768,13.639,17.327
972,10.773,13.645,17.335
973,10.777,13.651,17.343
974,10.781,13.657,17.351
975,10.785,13.662,17.359
976,10.789,13.668,17.367
977,10.793,13.674,17.375
978,10.797,13.680,17.383
979,10.802,13.686,17.391
980,10.806,13.691,17.399
981,10.810,13.697,17.407
982,10.814,13.703,17.415
983,10.818,13.708,17.423
984,10.823,13.714,17.431
985,10.827,13.720,17.439
986,10.831,13.726,17.447
987,10.835,13.731,17.455
988,10.839,13.737,17.463
989,10.844,13.743,17.471
990,10.848,13.749,17.479
991,10.852,13.754,17.487
992,10.856,13.760,17.495
993,10.860,13.766,17.503
994,10.864,13.772,17.511
995,10.868,13.777,17.519
996,10.873,13.783,17.527
997,10.877,13.789,17.535
998,10.881,13.794,17.543
999,10.885,13.800,17.551
1000,10.889,13.806,17.559
1001,10.893,13.811,17.567
1002,10.897,13.817,17.575
1003,10.902,13.823,17.583
1004,10.906,13.828,17.591
1005,10.910,13.834,17.599
1006,10.914,13.840,17.607
1007,10.918,13.846,17.615
1008,10.922,13.851,17.623
1009,10.926,13.857,17.631
1010,10.930,13.862,17.639
1011,10.935,13.868,17.647
1012,10.939,13.874,17.655
1013,10.943,13.880,17.663
1014,10.947,13.885,17.670
1015,10.951,13.891,17.678
1016,10.955,13.897,17.687
1017,10.959,13.902,17.694
1018,10.963,13.908,17.702
1019,10.968,13.914,17.710
1020,10.972,13.919,17.718
1021,10.976,13.925,17.726
1022,10.980,13.930,17.734
1023,10.984,13.936,17.742
1024,10.988,13.942,17.750
1025,10.992,13.947,17.758
1026,10.996,13.953,17.766
1027,11.000,13.959,17.774
1028,11.004,13.964,17.782
1029,11.008,13.970,17.790
1030,11.013,13.976,17.797
1031,11.017,13.981,17.805
1032,11.021,13.987,17.813
1033,11.025,13.992,17.821
1034,11.029,13.998,17.829
1035,11.033,14.004,17.837
1036,11.037,14.009,17.845
1037,11.041,14.015,17.852
1038,11.045,14.021,17.861
1039,11.049,14.026,17.868
1040,11.053,14.032,17.876
1041,11.058,14.038,17.884
1042,11.062,14.043,17.892
1043,11.066,14.049,17.900
1044,11.070,14.054,17.908
1045,11.074,14.060,17.915
